data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7938570,170,COL6386,6386,"01 May 2021",2021,1,Riots,"Violent demonstration","Rioters (Colombia)","CNP: National Strike Committee; Labour Group (Colombia)",5,15,"South America",Colombia,Santander,Bucaramanga,,Bucaramanga,7.1163,-73.1326,1,"El Tiempo (Colombia)",National,"On 1 May 2021, in Bucaramanga (Bogota, D.C.), rioters burned tires and clashed with police while others of the thousands of people gathered in San Pio park held pot banging demonstrations in commemoration of International Workers' Day and as part of the ongoing nationwide anti-government demonstration organized by the National Strike Committee. [size=thousands]",0,1620677216,COL
7938570,170,COL6386,6386,"01 May 2021",2021,1,Riots,"Violent demonstration","Police Forces of Colombia (2018-)",,1,15,"South America",Colombia,Santander,Bucaramanga,,Bucaramanga,7.1163,-73.1326,1,"El Tiempo (Colombia)",National,"On 1 May 2021, in Bucaramanga (Bogota, D.C.), rioters burned tires and clashed with police while others of the thousands of people gathered in San Pio park held pot banging demonstrations in commemoration of International Workers' Day and as part of the ongoing nationwide anti-government demonstration organized by the National Strike Committee. [size=thousands]",0,1620677216,COL
7938595,170,COL6536,6536,"01 May 2021",2021,1,Riots,"Violent demonstration","Rioters (Colombia)","CNP: National Strike Committee; Labour Group (Colombia)",5,50,"South America",Colombia,"Valle del Cauca",Dagua,,"Lobo Guerrero",3.7614,-76.6662,1,"El Tiempo (Colombia)",National,"On 1 May 2021, in Lobo Guerrero (Valle del Cauca), rioters destroyed a toll booth in commemoration of International Workers' Day and as part of the ongoing nationwide anti-government demonstration organized by the National Strike Committee. [size=no report]",0,1620677216,COL
7938598,170,COL6541,6541,"01 May 2021",2021,1,Riots,"Violent demonstration","Rioters (Colombia)","CNP: National Strike Committee; Labour Group (Colombia)",5,15,"South America",Colombia,Cundinamarca,Madrid,,Madrid,4.733,-74.2614,1,"El Tiempo (Colombia)",National,"On 1 May 2021, in Madrid (Cundinamarca), ESMAD forces dispersed a small group of rioters attacking a police station during a demonstration in commemoration of International Workers' Day and as part of the ongoing nationwide anti-government demonstration organized by the National Strike Committee. [size=no report]",0,1620677216,COL
7938598,170,COL6541,6541,"01 May 2021",2021,1,Riots,"Violent demonstration","Police Forces of Colombia (2018-) ESMAD: Mobile Anti-Disturbance Squadron",,1,15,"South America",Colombia,Cundinamarca,Madrid,,Madrid,4.733,-74.2614,1,"El Tiempo (Colombia)",National,"On 1 May 2021, in Madrid (Cundinamarca), ESMAD forces dispersed a small group of rioters attacking a police station during a demonstration in commemoration of International Workers' Day and as part of the ongoing nationwide anti-government demonstration organized by the National Strike Committee. [size=no report]",0,1620677216,COL
7938604,170,COL6642,6642,"01 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee; Students (Colombia); Teachers (Colombia); Labour Group (Colombia); Unidentified Communal Group (Colombia)",6,60,"South America",Colombia,Narino,Pasto,,"San Juan De Pasto",1.2121,-77.2786,1,"El Tiempo (Colombia)",National,"On 1 May 2021, in San Juan de Pasto (Narino), students, union workers, teachers, and social leaders marched in an International Workers' Day protest that was also part of a nationwide anti-government demonstration organized by the National Strike Committee. [size=no report]",0,1620677216,COL
7938615,170,COL6599,6599,"01 May 2021",2021,1,Riots,"Violent demonstration","Rioters (Colombia)","CNP: National Strike Committee; Labour Group (Colombia)",5,15,"South America",Colombia,Risaralda,Pereira,,Pereira,4.8057,-75.7171,1,"El Tiempo (Colombia)",National,"On 1 May 2021, in Pereira (Risaralda), ESMAD police clashed with rioters who set fire to two public transit stations and to the departmental government statehouse during a demonstration held in commemoration of International Workers' Day and as part of the ongoing nationwide anti-government demonstration organized by the National Strike Committee. [size=no report]",0,1620677216,COL
7938615,170,COL6599,6599,"01 May 2021",2021,1,Riots,"Violent demonstration","Police Forces of Colombia (2018-) ESMAD: Mobile Anti-Disturbance Squadron",,1,15,"South America",Colombia,Risaralda,Pereira,,Pereira,4.8057,-75.7171,1,"El Tiempo (Colombia)",National,"On 1 May 2021, in Pereira (Risaralda), ESMAD police clashed with rioters who set fire to two public transit stations and to the departmental government statehouse during a demonstration held in commemoration of International Workers' Day and as part of the ongoing nationwide anti-government demonstration organized by the National Strike Committee. [size=no report]",0,1620677216,COL
7938626,170,COL6641,6641,"01 May 2021",2021,1,Riots,"Violent demonstration","Rioters (Colombia)","CNP: National Strike Committee",5,50,"South America",Colombia,Narino,Pasto,,"San Juan De Pasto",1.2121,-77.2786,1,"El Tiempo (Colombia)",National,"On 1 May 2021, in San Juan de Pasto (Narino), rioters toppled a statue of Antonio Narino in the city's central plaza following the conclusion of a much larger, peaceful anti-government demonstration organized by the National Strike Committee. [size=no report]",0,1620677216,COL
7938901,170,COL6448,6448,"01 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee; Labour Group (Colombia); Students (Colombia); Indigenous Group (Colombia)",6,60,"South America",Colombia,"Norte de Santander",Cucuta,,Cucuta,7.8939,-72.5078,1,"La Opinion (Colombia)",Subnational,"On 1 May 2021, in Cucuta (Norte de Santander), tens of thousands of indigenous people, students, and union workers in a International Workers' Day protest that was also part of a nationwide anti-government demonstration organized by the National Strike Committee. [size=tens of thousands]",0,1620677217,COL
7982876,170,COL6376,6376,"01 May 2021",2021,1,Riots,"Violent demonstration","Rioters (Colombia)","CNP: National Strike Committee; Labour Group (Colombia)",5,15,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Usaquen",4.7419,-74.0278,1,"El Tiempo (Colombia); La Patria",National,"On 1 May 2021, in Bogota-Usaquen (Bogota, D.C.), rioters looted a McDonald's and congregated in front of a condominium owned by President Duque while ESMAD police reportedly fired shots and beat civilians to disperse the demonstration, which was held in commemoration of International Workers' Day and as part of the ongoing nationwide anti-government demonstration organized by the National Strike Committee. [size=no report]",0,1620775288,COL
7982876,170,COL6376,6376,"01 May 2021",2021,1,Riots,"Violent demonstration","Police Forces of Colombia (2018-) ESMAD: Mobile Anti-Disturbance Squadron","Civilians (Colombia); Labour Group (Colombia)",1,15,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Usaquen",4.7419,-74.0278,1,"El Tiempo (Colombia); La Patria",National,"On 1 May 2021, in Bogota-Usaquen (Bogota, D.C.), rioters looted a McDonald's and congregated in front of a condominium owned by President Duque while ESMAD police reportedly fired shots and beat civilians to disperse the demonstration, which was held in commemoration of International Workers' Day and as part of the ongoing nationwide anti-government demonstration organized by the National Strike Committee. [size=no report]",0,1620775288,COL
7986512,170,COL6311,6311,"01 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee; Labour Group (Colombia)",6,60,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Barrios Unidos",4.6767,-74.0806,1,"El Tiempo (Colombia)",National,"On 1 May 2021, in Bogota-Barrios Unidos (Bogota, D.C.), protesters marched and blocked roads in commemoration of International Workers' Day and as part of the ongoing nationwide anti-government demonstration organized by the National Strike Committee. [size=no report]",0,1620775295,COL
7986524,170,COL6359,6359,"01 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee; Labour Group (Colombia)",6,60,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Santa Fe",4.6113,-74.0592,1,"El Tiempo (Colombia)",National,"On 1 May 2021, in Bogota-Santa Fe (Bogota, D.C.), protesters marched and blocked roads in commemoration of International Workers' Day and as part of the ongoing nationwide anti-government demonstration organized by the National Strike Committee. [size=no report]",0,1620775295,COL
7986541,170,COL6373,6373,"01 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee; Labour Group (Colombia)",6,60,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Tunjuelito",4.5564,-74.1224,1,"El Tiempo (Colombia)",National,"On 1 May 2021, in Bogota-Tunjuelito (Bogota, D.C.), protesters marched and blocked roads in commemoration of International Workers' Day and as part of the ongoing nationwide anti-government demonstration organized by the National Strike Committee. [size=no report]",0,1620775295,COL
7986564,170,COL6315,6315,"01 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee; Labour Group (Colombia)",6,60,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Chapinero",4.6353,-74.0661,1,"El Tiempo (Colombia)",National,"On 1 May 2021, in Bogota-Chapinero (Bogota, D.C.), thousands of protesters marched and blocked multiple intersections in commemoration of International Workers' Day and as part of the ongoing nationwide anti-government demonstration organized by the National Strike Committee. [size=thousands]",0,1620775295,COL
7986592,170,COL6343,6343,"01 May 2021",2021,1,Riots,"Violent demonstration","Rioters (Colombia)","CNP: National Strike Committee; Labour Group (Colombia)",5,50,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Los Martires",4.6065,-74.0912,1,"El Tiempo (Colombia)",National,"On 1 May 2021, in Bogota-Los Martires (Bogota, D.C.), rioters looted a supermarket during demonstrations held in commemoration of International Workers' Day and as part of the ongoing nationwide anti-government demonstration organized by the National Strike Committee. [size=no report]",0,1620775295,COL
7986603,170,COL6382,6382,"01 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee; Labour Group (Colombia)",6,60,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Usme",4.4725,-74.1264,1,"El Tiempo (Colombia)",National,"On 1 May 2021, in Bogota-Usme (Bogota, D.C.), protesters marched and blocked roads in commemoration of International Workers' Day and as part of the ongoing nationwide anti-government demonstration organized by the National Strike Committee. [size=no report]",0,1620775295,COL
7986617,170,COL6364,6364,"01 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee; Labour Group (Colombia)",6,60,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Suba",4.7441,-74.0966,1,"El Tiempo (Colombia)",National,"On 1 May 2021, in Bogota-Suba (Bogota, D.C.), protesters marched and blocked roads in commemoration of International Workers' Day and as part of the ongoing nationwide anti-government demonstration organized by the National Strike Committee. [size=no report]",0,1620775295,COL
7986621,170,COL6339,6339,"01 May 2021",2021,1,Riots,"Violent demonstration","Rioters (Colombia)","CNP: National Strike Committee; Labour Group (Colombia)",5,15,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - La Candelaria",4.5931,-74.0712,1,"El Tiempo (Colombia)",National,"On 1 May 2021, in Bogota-La Candelaria (Bogota, D.C.), rioters looted the Colon Theatre and clashed with ESMAD police in Bolivar Square during a demonstration containing thousands of people held in commemoration of International Workers' Day and as part of the ongoing nationwide anti-government demonstration organized by the National Strike Committee. [size=thousands]",0,1620775295,COL
7986621,170,COL6339,6339,"01 May 2021",2021,1,Riots,"Violent demonstration","Police Forces of Colombia (2018-) ESMAD: Mobile Anti-Disturbance Squadron",,1,15,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - La Candelaria",4.5931,-74.0712,1,"El Tiempo (Colombia)",National,"On 1 May 2021, in Bogota-La Candelaria (Bogota, D.C.), rioters looted the Colon Theatre and clashed with ESMAD police in Bolivar Square during a demonstration containing thousands of people held in commemoration of International Workers' Day and as part of the ongoing nationwide anti-government demonstration organized by the National Strike Committee. [size=thousands]",0,1620775295,COL
7990881,170,COL6334,6334,"01 May 2021",2021,1,Riots,"Violent demonstration","Rioters (Colombia)","CNP: National Strike Committee; Labour Group (Colombia)",5,15,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Kennedy",4.6165,-74.146,1,"El Tiempo (Colombia); Diario La Libertad",National,"On 1 May 2021, in Bogota - Kennedy (Bogota, D.C.), rioters burned a STIP public bus and police fired shots in an attempt to disperse a demonstration of more than ten thousand people gathered in commemoration of International Workers' Day and as part of the ongoing nationwide anti-government demonstration organized by the National Strike Committee. At least one civilian later died from wounds reportedly inflicted by police. 1 fatality. [size=more than 10,000]",1,1621881912,COL
7990881,170,COL6334,6334,"01 May 2021",2021,1,Riots,"Violent demonstration","Police Forces of Colombia (2018-)",,1,15,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Kennedy",4.6165,-74.146,1,"El Tiempo (Colombia); Diario La Libertad",National,"On 1 May 2021, in Bogota - Kennedy (Bogota, D.C.), rioters burned a STIP public bus and police fired shots in an attempt to disperse a demonstration of more than ten thousand people gathered in commemoration of International Workers' Day and as part of the ongoing nationwide anti-government demonstration organized by the National Strike Committee. At least one civilian later died from wounds reportedly inflicted by police. 1 fatality. [size=more than 10,000]",1,1621881912,COL
8046945,170,COL7274,7274,"01 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Valle del Cauca",Florida,,Florida,3.3239,-76.2345,1,"El Tiempo (Colombia)",National,"On 1 May 2021, in Florida (Valle del Cauca), protesters blocked the Panamerican highway during ongoing nationwide anti-government demonstrations called by the National Strike Committee to demand improvements in health, education, and security among others. The protest continued for at least 22 days. [size=no report]",0,1622481034,COL
8046981,170,COL7275,7275,"01 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Valle del Cauca",Pradera,,Pradera,3.4198,-76.2418,1,"El Tiempo (Colombia)",National,"On 1 May 2021, in Pradera (Valle del Cauca), protesters blocked the Panamerican highway during ongoing nationwide anti-government demonstrations called by the National Strike Committee to demand improvements in health, education, and security among others. The protest continued for at least 22 days. [size=no report]",0,1622481034,COL
8546779,170,COL6404,6404,"01 May 2021",2021,1,Riots,"Violent demonstration","Rioters (Colombia)","CNP: National Strike Committee",5,15,"South America",Colombia,"Valle del Cauca",Cali,,"Santiago de Cali",3.4376,-76.519,1,"El Tiempo (Colombia); INDEPAZ",Other-National,"On 1 May 2021, in Santiago De Cali (Valle del Cauca), numerous rioters marched down 5th Street, looting, vandalizing, or setting aflame police stations, stores, banks, and a tollbooth during a nationwide anti-government demonstration organized by the National Strike Committee. Demonstrators reportedly injured 22 police officers, while ESMAD officers allegedly opened fire on the rioters, with over 200 people reported injured in total. The violence took place in the evening after a much larger, peaceful demonstration in the city. Three people were reported killed, one of them due to police clashes and two more victims by unidentified perpetrators. 3 fatalities. [size=numerous]",3,1632174265,COL
8546779,170,COL6404,6404,"01 May 2021",2021,1,Riots,"Violent demonstration","Police Forces of Colombia (2018-)",,1,15,"South America",Colombia,"Valle del Cauca",Cali,,"Santiago de Cali",3.4376,-76.519,1,"El Tiempo (Colombia); INDEPAZ",Other-National,"On 1 May 2021, in Santiago De Cali (Valle del Cauca), numerous rioters marched down 5th Street, looting, vandalizing, or setting aflame police stations, stores, banks, and a tollbooth during a nationwide anti-government demonstration organized by the National Strike Committee. Demonstrators reportedly injured 22 police officers, while ESMAD officers allegedly opened fire on the rioters, with over 200 people reported injured in total. The violence took place in the evening after a much larger, peaceful demonstration in the city. Three people were reported killed, one of them due to police clashes and two more victims by unidentified perpetrators. 3 fatalities. [size=numerous]",3,1632174265,COL
8549649,170,COL6405,6405,"01 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee; Labour Group (Colombia)",6,60,"South America",Colombia,"Valle del Cauca",Cali,,"Santiago de Cali",3.4376,-76.519,1,"El Tiempo (Colombia)",National,"On 1 May 2021, in Cali (Valle del Cauca), thousands of protesters peacefully marched in recognition of International Workers' Day and in support of ongoing nationwide anti-government demonstration organized by the National Strike Committee. [size=thousands]",0,1632174272,COL
7928661,170,COL6246,6246,"30 April 2021",2021,2,Protests,"Peaceful protest","Protesters (Colombia)",,6,60,"South America",Colombia,Santander,Barichara,,Barichara,6.6357,-73.2232,1,"La Vanguardia",International,"Around 30 April 2021 (as reported), in Barichara (Santander), a group of local residents protested against government failure to address water shortages and contamination in the city. [size=a group]",0,1620077161,COL
7938362,170,COL6518,6518,"30 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Valle del Cauca",Jamundi,,Jamundi,3.2623,-76.5425,1,"El Espectador",National,"On 30 April 2021, in Jamundi (Valle del Cauca), protesters participated in ongoing nationwide anti-government demonstrations organized by the National Strike Committee. [size=no report]",0,1620677215,COL
7967855,170,COL6263,6263,"30 April 2021",2021,1,Riots,"Violent demonstration","Rioters (Colombia)","CNP: National Strike Committee",5,15,"South America",Colombia,Risaralda,Pereira,,Pereira,4.8057,-75.7171,1,"El Diario (Colombia)",Subnational,"On 30 April 2021, in Pereira (Risaralda), for the third consecutive day, thousands of demonstrators gathered in opposition to tax reforms advanced by the Duque government. Some demonstrators looted or vandalized banks, stores, and bust stops. ESMAD Police intervened to disperse the rioters, who retaliated with stones and homemade explosives. The event was part of a country-wide movement organized by the National Strike Committee. [size=thousands]",0,1620691932,COL
7967855,170,COL6263,6263,"30 April 2021",2021,1,Riots,"Violent demonstration","Police Forces of Colombia (2018-) ESMAD: Mobile Anti-Disturbance Squadron",,1,15,"South America",Colombia,Risaralda,Pereira,,Pereira,4.8057,-75.7171,1,"El Diario (Colombia)",Subnational,"On 30 April 2021, in Pereira (Risaralda), for the third consecutive day, thousands of demonstrators gathered in opposition to tax reforms advanced by the Duque government. Some demonstrators looted or vandalized banks, stores, and bust stops. ESMAD Police intervened to disperse the rioters, who retaliated with stones and homemade explosives. The event was part of a country-wide movement organized by the National Strike Committee. [size=thousands]",0,1620691932,COL
7967857,170,COL6259,6259,"30 April 2021",2021,1,Riots,"Violent demonstration","Rioters (Colombia)","CNP: National Strike Committee",5,15,"South America",Colombia,Risaralda,Dosquebradas,,Dosquebradas,4.8272,-75.6825,1,"El Diario (Colombia)",Subnational,"On 30 April 2021, in Dosquebradas (Risaralda), for the third consecutive day, demonstrators gathered in opposition to tax reforms advanced by the Duque government. There were reports of demonstrators looting or vandalized banks, stores, and bust stops. ESMAD police intervened to disperse the rioters, who retaliated with stones and homemade explosives. The event was part of a country-wide movement organized by the National Strike Committee. [size=no report]",0,1620691932,COL
7967857,170,COL6259,6259,"30 April 2021",2021,1,Riots,"Violent demonstration","Police Forces of Colombia (2018-) ESMAD: Mobile Anti-Disturbance Squadron",,1,15,"South America",Colombia,Risaralda,Dosquebradas,,Dosquebradas,4.8272,-75.6825,1,"El Diario (Colombia)",Subnational,"On 30 April 2021, in Dosquebradas (Risaralda), for the third consecutive day, demonstrators gathered in opposition to tax reforms advanced by the Duque government. There were reports of demonstrators looting or vandalized banks, stores, and bust stops. ESMAD police intervened to disperse the rioters, who retaliated with stones and homemade explosives. The event was part of a country-wide movement organized by the National Strike Committee. [size=no report]",0,1620691932,COL
7967860,170,COL6265,6265,"30 April 2021",2021,1,Riots,"Violent demonstration","Rioters (Colombia)","CNP: National Strike Committee",5,15,"South America",Colombia,Risaralda,Pereira,,"Puerto Caldas",4.76,-75.9007,1,"El Diario (Colombia)",Subnational,"On 30 April 2021, in Puerto Caldas (Risaralda), demonstrators gathered in opposition to tax reforms advanced by the Duque government. They damaged a mobile police command center and vandalized a number of vehicles. The event was part of a country-wide movement organized by the National Strike Committee. [size=no report]",0,1620691932,COL
7967860,170,COL6265,6265,"30 April 2021",2021,1,Riots,"Violent demonstration","Police Forces of Colombia (2018-)",,1,15,"South America",Colombia,Risaralda,Pereira,,"Puerto Caldas",4.76,-75.9007,1,"El Diario (Colombia)",Subnational,"On 30 April 2021, in Puerto Caldas (Risaralda), demonstrators gathered in opposition to tax reforms advanced by the Duque government. They damaged a mobile police command center and vandalized a number of vehicles. The event was part of a country-wide movement organized by the National Strike Committee. [size=no report]",0,1620691932,COL
7967869,170,COL6248,6248,"30 April 2021",2021,1,Protests,"Protest with intervention","Protesters (Colombia)","CNP: National Strike Committee",6,16,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,Bogota,4.6502,-74.1074,2,"El Espectador",National,"On 30 April 2021, across Bogota municipality (Bogota, D.C.), for the third consecutive day, protesters were reported to participate in 19 separate marches, some of which were disrupted by ESMAD police, who report having issued 669 citations and confiscated 261 bladed weapons. The event was part of a country-wide movement organized by the National Strike Committee to oppose tax reforms advanced by the Duque government. [size=no report]",0,1620691932,COL
7967869,170,COL6248,6248,"30 April 2021",2021,1,Protests,"Protest with intervention","Police Forces of Colombia (2018-) ESMAD: Mobile Anti-Disturbance Squadron",,1,16,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,Bogota,4.6502,-74.1074,2,"El Espectador",National,"On 30 April 2021, across Bogota municipality (Bogota, D.C.), for the third consecutive day, protesters were reported to participate in 19 separate marches, some of which were disrupted by ESMAD police, who report having issued 669 citations and confiscated 261 bladed weapons. The event was part of a country-wide movement organized by the National Strike Committee to oppose tax reforms advanced by the Duque government. [size=no report]",0,1620691932,COL
7968032,170,COL6245,6245,"30 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Valle del Cauca",Andalucia,,Andalucia,4.1706,-76.1664,2,"El Pais (Colombia)",National,"On 30 April 2021, near Andalucia municipality (Valle del Cauca), protesters blocked the Cali-Andalucia road to demonstrate opposition to tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee. [size=no report]",0,1620691935,COL
7968036,170,COL6244,6244,"30 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Valle del Cauca",Palmira,,Amaime,3.6072,-76.2732,2,"El Pais (Colombia)",National,"On 30 April 2021, near Amaime corregimiento (Valle del Cauca), protesters blocked the Palmira-El Cerrito road in El Placer corregimiento (El Cerrito municipality) in opposition to tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee. [size=no report]",0,1620691935,COL
7968037,170,COL6255,6255,"30 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Valle del Cauca",Buenaventura,,Buenaventura,3.8758,-77.0117,2,"El Pais (Colombia)",National,"On 30 April 2021, in Buenaventura municipality (Valle del Cauca), for the second consecutive day, protesters blocked the Buenaventura-Buga road in La Delfina sector in opposition to tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee. [size=no report]",0,1620691935,COL
7968042,170,COL6258,6258,"30 April 2021",2021,1,Protests,"Protest with intervention","Protesters (Colombia)","CNP: National Strike Committee",6,16,"South America",Colombia,"Valle del Cauca",Yumbo,,Dapa,3.5666,-76.5712,1,"El Pais (Colombia)",National,"On 30 April 2021, in Dapa corregimiento (Valle del Cauca), for the third consecutive day, protesters blocked roads to demonstrate opposition to tax reforms advanced by the Duque government. ESMAD police forces attempted to forcibly disperse the rally protest due to the effect on local traffic. The event was part of a country-wide movement organized by the National Strike Committee. [size=no report]",0,1620691935,COL
7968042,170,COL6258,6258,"30 April 2021",2021,1,Protests,"Protest with intervention","Police Forces of Colombia (2018-) ESMAD: Mobile Anti-Disturbance Squadron",,1,16,"South America",Colombia,"Valle del Cauca",Yumbo,,Dapa,3.5666,-76.5712,1,"El Pais (Colombia)",National,"On 30 April 2021, in Dapa corregimiento (Valle del Cauca), for the third consecutive day, protesters blocked roads to demonstrate opposition to tax reforms advanced by the Duque government. ESMAD police forces attempted to forcibly disperse the rally protest due to the effect on local traffic. The event was part of a country-wide movement organized by the National Strike Committee. [size=no report]",0,1620691935,COL
7968045,170,COL6261,6261,"30 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Valle del Cauca",Yotoco,,Mediacanoa,3.8994,-76.3763,2,"El Pais (Colombia)",National,"On 30 April 2021, near Mediacanoa (Valle del Cauca), protesters blocked the Cali-Mediacanoa road to demonstrate opposition to tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee. [size=no report]",0,1620691935,COL
7968046,170,COL6264,6264,"30 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Valle del Cauca",Pradera,,Pradera,3.4198,-76.2418,1,"El Pais (Colombia)",National,"On 30 April 2021, in Pradera (Valle del Cauca), for the third consecutive day, protesters blocked the entrance and exit to the city to demonstrate opposition to tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee. [size=no report]",0,1620691935,COL
7968060,170,COL6262,6262,"30 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Valle del Cauca",Palmira,,Palmaseca,3.51,-76.4339,2,"El Pais (Colombia)",National,"On 30 April 2021, near Palmaseca (Valle del Cauca), protesters blocked the Palmaseca-El Cerrito road in opposition to tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee. [size=no report]",0,1620691936,COL
7968086,170,COL6260,6260,"30 April 2021",2021,1,Riots,"Violent demonstration","Rioters (Colombia)","CNP: National Strike Committee; Indigenous Group (Colombia)",5,50,"South America",Colombia,"Valle del Cauca",Dagua,,"Lobo Guerrero",3.7614,-76.6662,1,"El Tiempo (Colombia)",National,"On 30 April 2021, in Lobo Guerrero vereda (Valle del Cauca), for the second consecutive day, indigenous people staged a demonstration in opposition to tax reforms advanced by the Duque government. They burned tires and trees, ultimately setting a toll booth on fire. The event was part of a country-wide movement organized by the National Strike Committee. [size=no report]",0,1620691936,COL
7968087,170,COL6267,6267,"30 April 2021",2021,1,Riots,"Violent demonstration","Rioters (Colombia)","CNP: National Strike Committee",5,15,"South America",Colombia,Cauca,"Santander de Quilichao",,"Santander De Quilichao",3.0161,-76.4854,1,"El Tiempo (Colombia)",National,"On 30 April 2021, in Santander de Quilichao (Cauca), around 50 demonstrators attacked and vandalized the city hall, library, and bank before being dispersed by police during a demonstration opposing tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee. [size=around 50]",0,1620691936,COL
7968087,170,COL6267,6267,"30 April 2021",2021,1,Riots,"Violent demonstration","Police Forces of Colombia (2018-)","Civilians (Colombia); Government of Colombia (2018-)",1,15,"South America",Colombia,Cauca,"Santander de Quilichao",,"Santander De Quilichao",3.0161,-76.4854,1,"El Tiempo (Colombia)",National,"On 30 April 2021, in Santander de Quilichao (Cauca), around 50 demonstrators attacked and vandalized the city hall, library, and bank before being dispersed by police during a demonstration opposing tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee. [size=around 50]",0,1620691936,COL
7968091,170,COL6254,6254,"30 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,Santander,Bucaramanga,,Bucaramanga,7.1163,-73.1326,1,"El Tiempo (Colombia)",National,"On 30 April 2021, in Bucaramanga (Santander), for the third consecutive day, hundreds of protesters marched in opposition to tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee. [size=hundreds]",0,1620691936,COL
7968112,170,COL6257,6257,"30 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee; Students (Colombia); Government of Colombia (2018-)",6,60,"South America",Colombia,Bolivar,"Cartagena de Indias",,Cartagena,10.3917,-75.4824,1,"El Universal (Colombia)",National,"On 30 April 2021, in Cartagena (Bolivar), student protesters from the University of Cartagena were joined by the city's mayor in a peaceful rally to oppose tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee. [size=no report]",0,1620691937,COL
